0.01 10.416666666666666
0.02 20.833333333333332
0.03 31.249999999999996
0.04 40.99180214999669
0.05 50.22366562318535
0.060000000000000005 58.91905849520025
0.06999999999999999 66.4270678138342
0.08 71.08487578109228
0.09 72.52874653212088
0.09999999999999999 73.126411735775
0.11 73.55184862811346
0.12 73.87473762873354
0.13 74.1191109728129
0.14 74.30284149406492
0.15000000000000002 74.4401627656708
0.16 74.54225871914488
0.17 74.61783053729366
0.18000000000000002 74.67353178708893
0.19 74.71445594673227
0.2 74.74443597639535
